,label,text
6901,148,how much vacation have i already used this year
6902,148,do you know the total number of vacation days i have used
6903,148,"including the day i missed because of snow, how much time have i take off work so far"
6904,148,"how many sick, personal, and vacation days have i billed so far this year"
6905,148,how many times have i taken off from work this year
6906,148,what's the amount of time off i've had
6907,148,how many days have i taken off so far
6908,148,how many times have i used my annual leave
6909,148,look up the amount of vacation days i have used please
6910,148,please find out how many of my vacation days i have spent
6911,148,have i used any vacation days this year
6912,148,get the details on the pto i have used
6913,148,how many vacation days have i taken
6914,148,check to see how many days off i have used
6915,148,check to see how many days off i have used in total so far
6916,148,tell me the exact amount of pto i have used
6917,148,i need to know how many days so far i've taken off
6918,148,what kind of vacation days have i used so far
6919,148,how much paid time off have i used
6920,148,how many days did i skip work
6921,148,i need to know how much of my pto has been used at this point
6922,148,tell me the number of days off i took this year
6923,148,how many personal days have i taken
6924,148,what kind of pto do i have left
6925,148,how much paid time off do i have left
6926,148,tell me the amount of pto i have used at this point
6927,148,my pto used so far is what right now
6928,148,how much pto do i have used up
6929,148,how many times did i take a day off
6930,148,how many vacation days have i spent in total
6931,148,how many of my sick days have i gone through
6932,148,how many vacation days did i use
6933,148,how many vacation days have i used up
6934,148,what's the amount of time i've taken off work this year
6935,148,i need to know how many vacation days i have used up please
6936,148,can you check how much pto i have already used
6937,148,how much time did i take off so far
6938,148,how many days have i taken off this year
6939,148,how much paid time off have i taken
6940,148,how much pto has been used on my behalf
6941,148,how much pto have i depleted
6942,148,please find out how many days off i have used by this point
6943,148,look up my total number of days off so far
6944,148,i need to know the number of days off i have taken at this point
6945,148,"up to this point, how much of my pto have i used"
6946,148,how many vacation days have i used
6947,148,what's the number of day's i've taken off
6948,148,can you tell me how many vacation days i've taken
6949,148,what's my vacation day usage so far
6950,73,can you tell me how to spell manipulation
6951,73,i forget how to spell xylophone
6952,73,how do you spell guerrilla
6953,73,tell me how many p's are in apple
6954,73,how many ss are in narcissism
6955,73,how do you spell friend
6956,73,how is the word acquaintance spelled
6957,73,how many e's are in sesame
6958,73,what's the spelling of cancer
6959,73,i need to know how to spell excellent
6960,73,i don't know how to spell circumference
6961,73,what's the right spelling of rambunctious
6962,73,can you give me a spelling for antipathy
6963,73,how do you spell out espresso
6964,73,what is the proper way to spell diamond
6965,73,spell out potato
6966,73,tell me how many a's are in magical
6967,73,how is friend spelled
6968,73,tell how many a's are in the word happiness
6969,73,how do you spell antipathy
6970,73,i don't know how to spell mississippi
6971,73,how do you spell asian
6972,73,how do you spell mississippi
6973,73,i need to know how to spell xylophone
6974,73,how do you spell superficial
6975,73,how do you spell verisimilitude
6976,73,what is the correct spelling of judgment
6977,73,i don't know how to spell spaghetti
6978,73,can you tell me how to spell elephant
6979,73,how is water spelled
6980,73,how many ts are in tethered
6981,73,i don't know how to spell anethesia
6982,73,how many a's can you find in the word happiness
6983,73,how many es are in receiving
6984,73,how do you spell tomato
6985,73,i'd like to know how acommodate is spelled
6986,73,what's the spelling of multimedia
6987,73,how do you spell syzygy
6988,73,i don't know how to spell apparently
6989,73,what is the correct spelling for antipathy
6990,73,i don't know how to spell drought
6991,73,what's the right way to spell indict
6992,73,tell me how handkerchief is spelled
6993,73,how do you spell water
6994,73,i don't know how to spell squirrel
6995,73,how do you spell hotdog
6996,73,the word is happiness; how many a's can you find in that word
6997,73,i don't know how to spell theater
